serial,year,Age9,Gend3,Eth7,Disab2_POP,Educ6,NSSEC5,IMD10,WorkStat8,Child4,HHLiv9,Motiva_POP,motivd_POP
220990175213741.0,2021/22,1,1,0,1,0,1,1,4,2,2,1,3
220990175213822.0,2021/22,2,1,2,1,0,0,2,0,0,3,0,4
220990175214081.0,2021/22,3,1,2,1,4,2,2,2,0,2,3,4
220990175214082.0,2021/22,0,0,2,1,1,2,2,2,0,7,1,4
220990175215071.0,2021/22,3,1,0,1,2,2,5,0,0,5,1,4
220990175216631.0,2021/22,3,1,0,0,1,1,3,1,0,5,2,3
220990175216632.0,2021/22,0,1,5,1,1,2,3,2,0,7,3,3
220990175218531.0,2021/22,6,0,0,0,4,4,3,3,0,0,1,3
220990175218611.0,2021/22,1,0,0,1,2,0,5,0,0,3,2,2
220990175218612.0,2021/22,1,1,1,1,4,0,5,0,0,3,1,2
220990175220421.0,2021/22,4,0,0,1,2,0,8,0,0,3,0,4
220990175220422.0,2021/22,3,1,0,1,2,1,8,0,0,3,0,4
220990175220831.0,2021/22,2,0,2,1,0,0,4,0,1,4,1,4
220990185221651.0,2021/22,0,0,2,1,1,0,4,0,0,8,1,3
220990185221652.0,2021/22,1,0,2,1,0,2,4,6,0,1,0,4
220990185222491.0,2021/22,3,0,0,1,0,1,7,0,0,0,0,2
220990185222492.0,2021/22,3,0,0,1,0,2,7,0,0,0,1,4
220990185224391.0,2021/22,1,1,0,1,1,1,3,4,2,2,2,4
220990185227281.0,2021/22,1,1,2,1,2,0,2,0,3,2,0,4
220990185228351.0,2021/22,2,1,6,1,0,1,5,1,0,7,3,4
220990185228352.0,2021/22,5,1,6,1,0,1,5,3,0,2,1,3
220990185228431.0,2021/22,5,1,0,1,0,0,6,3,1,6,3,3
220990185228432.0,2021/22,1,1,0,1,0,0,6,0,1,6,2,3
220990185228501.0,2021/22,4,1,0,1,0,2,6,1,0,3,0,3
220990185228921.0,2021/22,4,0,2,1,0,0,6,1,0,3,1,2
220990185228922.0,2021/22,3,1,2,0,0,0,6,0,0,3,1,2
220990185229001.0,2021/22,3,1,1,1,0,0,6,1,0,5,0,4
220990185229002.0,2021/22,4,0,6,1,0,0,6,3,0,5,1,4
220990185229182.0,2021/22,2,0,0,1,0,0,4,0,1,4,0,4
220990185229591.0,2021/22,6,0,0,1,5,4,7,3,0,3,1,4
220990185229592.0,2021/22,5,1,0,0,2,2,7,3,0,3,3,3
220990185229671.0,2021/22,4,0,0,0,5,2,5,5,0,0,2,2
220990185229751.0,2021/22,1,1,0,0,0,0,6,1,2,4,2,4
220990185229752.0,2021/22,1,0,0,1,0,0,6,0,2,4,1,3
220990185229911.0,2021/22,2,0,2,1,0,0,4,0,0,0,0,4
220990185231631.0,2021/22,2,0,0,1,0,3,4,0,0,3,1,4
220990185231711.0,2021/22,3,0,5,1,0,0,4,0,0,3,1,3
220990185232052.0,2021/22,6,1,0,0,2,4,3,3,0,0,4,4
220990185233201.0,2021/22,0,0,1,1,1,3,4,6,0,7,0,4
220990185233202.0,2021/22,2,1,1,1,0,2,4,0,0,5,3,3
220990185235851.0,2021/22,4,1,0,1,1,1,3,1,0,7,1,4
220990185236271.0,2021/22,2,1,0,1,0,0,3,0,0,0,2,3
220990185238411.0,2021/22,5,0,0,0,0,0,8,3,0,2,1,2
220990185238661.0,2021/22,4,0,0,1,0,1,4,1,0,5,0,3
220990185239242.0,2021/22,2,0,1,1,0,0,2,0,2,4,1,4
220990185239571.0,2021/22,3,0,1,1,0,0,3,0,0,0,2,2
220990185239652.0,2021/22,3,1,0,1,0,0,7,0,1,4,1,3
220990185239811.0,2021/22,4,1,1,1,0,0,3,0,0,5,1,4
220990185240391.0,2021/22,5,0,1,1,0,0,5,3,0,3,1,3
220990185240392.0,2021/22,5,1,1,1,1,0,5,4,0,3,0,4
220990195246161.0,2021/22,3,0,0,1,0,0,2,0,0,0,1,1
220990195246993.0,2021/22,3,0,6,0,0,0,2,1,0,3,1,1
220990195247071.0,2021/22,5,0,0,0,0,0,4,3,0,0,3,3
220990195247311.0,2021/22,2,1,1,1,0,0,1,0,0,0,2,2
220990195247491.0,2021/22,2,1,5,0,1,0,5,5,0,0,2,3
220990195249391.0,2021/22,4,1,0,1,0,0,1,0,0,3,2,3
220990195249621.0,2021/22,3,1,1,1,0,0,3,0,0,0,0,4
220990195250681.0,2021/22,0,1,0,1,0,0,3,2,0,0,1,3
220990195250682.0,2021/22,4,0,0,1,0,0,3,1,0,0,1,3
220990195251001.0,2021/22,1,1,0,1,0,0,5,0,0,0,1,3
220990195252581.0,2021/22,2,0,3,1,1,0,3,0,0,1,0,4
220990195252582.0,2021/22,0,0,3,1,0,3,3,6,0,1,0,1
220990195252821.0,2021/22,1,1,1,1,0,0,3,1,0,1,1,3
220990195252901.0,2021/22,7,1,1,0,5,4,2,3,0,0,1,3
220990195253991.0,2021/22,1,1,2,1,0,0,7,0,0,0,0,3
220990195254312.0,2021/22,3,0,1,1,0,0,3,0,1,4,1,2
220990195255711.0,2021/22,4,1,0,1,0,0,2,7,0,0,0,3
220990195255971.0,2021/22,4,1,0,1,0,0,2,1,0,0,0,3
220990195256211.0,2021/22,1,0,1,1,0,0,1,0,0,0,4,4
220990195257121.0,2021/22,3,1,0,1,0,0,2,0,0,3,3,2
220990205260631.0,2021/22,3,0,2,0,0,0,3,0,0,0,2,2
220990205260632.0,2021/22,4,0,2,0,0,0,3,0,0,8,2,2
220990205262201.0,2021/22,5,1,0,0,0,1,4,3,0,3,1,3
220990205262202.0,2021/22,5,0,0,1,0,0,4,3,0,3,1,4
220990205262611.0,2021/22,5,1,0,1,0,0,8,3,0,3,2,2
220990205263371.0,2021/22,4,0,0,1,0,1,5,0,0,3,1,3
220990205264021.0,2021/22,6,0,0,1,0,4,5,3,0,3,0,2
220990205264281.0,2021/22,0,0,4,1,0,3,3,6,0,0,1,3
220990205265191.0,2021/22,2,0,0,1,0,0,5,0,0,3,1,4
220990205265192.0,2021/22,2,1,4,1,0,0,5,0,1,4,1,4
220990205267171.0,2021/22,0,1,4,1,1,3,7,6,0,0,1,4
220990205267331.0,2021/22,0,1,6,1,1,3,8,6,0,8,0,2
220990205268241.0,2021/22,0,0,2,1,0,3,1,6,0,1,1,2
220990205268242.0,2021/22,0,0,2,1,0,3,1,6,0,1,1,4
220990205269721.0,2021/22,2,0,0,1,0,0,3,1,0,3,1,1
220990205269722.0,2021/22,4,0,0,1,1,1,3,0,0,3,2,2
220990205269981.0,2021/22,1,0,1,1,0,0,3,0,0,1,3,3
220990205270531.0,2021/22,5,1,0,1,0,0,5,3,0,0,3,4
220990205271521.0,2021/22,1,1,5,1,0,0,6,7,0,0,1,3
220990205274181.0,2021/22,4,0,0,0,0,1,7,5,0,0,4,4
220990205277721.0,2021/22,1,1,1,1,0,0,0,3,0,0,1,3
220990205277802.0,2021/22,5,0,5,1,2,3,0,0,0,0,0,4
220990205280021.0,2021/22,4,0,0,1,1,0,1,0,0,2,0,3
220990205281681.0,2021/22,2,1,0,1,0,0,2,0,0,3,3,2
220990205281921.0,2021/22,4,0,0,0,0,0,4,4,0,3,3,3
220990205282671.0,2021/22,3,0,1,1,0,0,5,0,0,0,0,4
220990205283661.0,2021/22,0,0,3,1,1,3,1,6,0,0,0,2
220990205284991.0,2021/22,3,0,1,1,0,1,4,1,0,0,0,2
220990205285151.0,2021/22,7,0,0,1,0,4,7,3,0,0,0,3
220990205285721.0,2021/22,1,0,0,1,0,0,3,0,0,3,0,3
220990215286211.0,2021/22,6,1,0,1,4,4,9,3,0,0,2,3
220990215286881.0,2021/22,1,0,0,1,0,0,7,0,0,3,0,4
220990215286882.0,2021/22,1,1,0,1,0,0,7,0,0,3,1,2
220990215287791.0,2021/22,5,0,1,1,0,0,6,3,0,0,0,4
220990215288521.0,2021/22,2,0,2,1,0,0,7,0,1,4,0,3
220990215288522.0,2021/22,2,1,2,1,0,0,7,0,1,4,1,3
220990215288781.0,2021/22,2,1,0,1,0,0,9,0,3,4,1,4
220990215288782.0,2021/22,2,0,0,1,0,0,9,0,3,4,0,3
220990215288861.0,2021/22,2,0,1,0,0,0,7,0,0,0,3,4
220990215288862.0,2021/22,5,1,1,1,1,1,7,3,0,0,1,4
220990215290091.0,2021/22,2,1,0,1,0,0,6,6,2,2,1,4
220990215290172.0,2021/22,5,1,0,1,2,0,6,3,0,0,2,2
220990215291401.0,2021/22,0,0,4,1,0,3,5,6,0,0,0,3
220990215291571.0,2021/22,1,1,0,1,0,0,7,0,0,3,0,3
220990215291572.0,2021/22,1,0,2,1,0,0,7,0,0,3,0,2
220990215292721.0,2021/22,2,0,0,1,0,0,6,7,0,3,1,4
220990215292722.0,2021/22,2,1,0,1,0,0,6,0,0,3,2,3
220990215293061.0,2021/22,6,1,0,1,1,4,6,3,0,3,1,3
220990215293062.0,2021/22,6,0,0,0,4,4,6,5,0,3,2,2
220990215293972.0,2021/22,5,0,0,1,3,1,8,3,0,8,0,2
220990215294051.0,2021/22,1,0,0,1,4,1,8,0,0,3,3,3
220990215294052.0,2021/22,1,1,0,0,2,2,8,5,0,3,3,3
220990215294541.0,2021/22,1,1,0,1,0,0,7,0,0,0,1,3
220990215295791.0,2021/22,2,1,0,1,0,1,8,0,0,0,1,2
220990215295951.0,2021/22,2,0,0,1,0,0,7,2,1,4,1,3
220990215296111.0,2021/22,2,0,0,1,0,1,7,2,0,0,0,3
220990215296291.0,2021/22,6,1,0,1,2,4,9,3,0,0,2,2
220990215296451.0,2021/22,6,0,0,0,0,4,7,3,0,3,2,4
220990215296452.0,2021/22,5,1,0,1,0,0,7,1,0,3,2,3
220990215297361.0,2021/22,3,1,0,0,0,1,8,1,2,4,3,1
220990215297441.0,2021/22,5,1,0,0,0,0,7,1,0,1,0,3
220990215297691.0,2021/22,1,1,0,1,0,0,7,0,0,3,1,3
220990215297692.0,2021/22,1,0,1,0,0,0,7,0,0,3,1,1
220990215298351.0,2021/22,1,1,1,0,0,2,5,2,0,3,1,4
220990215299261.0,2021/22,3,0,1,0,0,0,5,0,1,2,0,3
220990215299911.0,2021/22,2,0,0,1,0,0,7,0,2,4,0,2
220990215299912.0,2021/22,3,1,0,1,0,0,7,1,2,4,1,3
220990225301621.0,2021/22,0,1,3,1,2,3,7,6,1,8,0,4
220990225301622.0,2021/22,3,1,5,0,1,0,7,1,2,2,2,3
220990225304021.0,2021/22,3,0,0,1,0,0,4,0,1,4,0,3
220990225304361.0,2021/22,2,1,0,1,0,0,1,0,0,0,1,3
220990225305501.0,2021/22,1,0,0,1,0,0,3,0,0,3,2,2
220990225305841.0,2021/22,3,1,0,1,0,0,5,0,2,4,1,3
220990225307171.0,2021/22,3,0,2,1,0,0,3,0,0,0,1,3
220990225308082.0,2021/22,4,0,3,1,0,0,3,0,0,3,0,4
220990225308241.0,2021/22,5,1,0,1,0,0,4,1,0,3,1,4
220990225308242.0,2021/22,7,0,0,0,1,4,4,3,0,3,4,4
220990225308651.0,2021/22,1,0,0,1,0,0,2,0,0,3,0,4
220990225309071.0,2021/22,1,1,0,1,0,0,3,0,0,8,1,3
220990225309231.0,2021/22,0,1,0,1,0,0,4,1,0,1,4,4
220990225310121.0,2021/22,1,1,1,1,0,0,1,0,0,3,0,4
220990225310871.0,2021/22,1,0,1,1,2,0,1,0,0,1,0,4
220990225310952.0,2021/22,5,0,0,1,0,0,4,3,0,2,1,3
220990225311451.0,2021/22,4,0,0,1,1,2,2,0,0,0,0,2
220990225312101.0,2021/22,1,1,0,1,0,0,1,0,0,0,0,4
220990225312361.0,2021/22,4,1,0,0,2,0,1,5,0,0,3,4
220990225313191.0,2021/22,5,1,6,0,0,2,1,3,0,0,2,4
220990225313431.0,2021/22,3,1,0,1,5,2,1,1,0,7,2,3
220990225314911.0,2021/22,2,0,1,1,0,0,5,0,1,4,0,4
220990225314912.0,2021/22,1,1,1,1,0,0,5,0,1,4,1,3
220990225315901.0,2021/22,1,1,0,1,0,0,5,0,0,3,1,1
220990235317222.0,2021/22,0,0,0,1,1,0,5,1,0,7,1,2
220990235318211.0,2021/22,1,1,0,0,0,1,4,0,0,1,0,4
220990235318961.0,2021/22,3,0,0,1,5,2,3,2,0,0,1,3
220990235319951.0,2021/22,3,1,3,1,0,0,1,0,0,0,2,3
220990235320191.0,2021/22,2,0,0,1,0,0,5,0,2,4,1,2
220990235320271.0,2021/22,2,1,3,0,4,3,1,4,1,4,1,1
220990235320272.0,2021/22,2,0,3,1,4,2,1,2,2,4,1,1
220990235320681.0,2021/22,5,1,0,1,0,0,1,3,0,0,2,4
220990235320761.0,2021/22,2,1,0,1,0,0,2,7,2,4,1,2
220990235323081.0,2021/22,3,0,0,1,0,0,4,0,2,4,0,4
220990235323082.0,2021/22,2,1,4,1,0,0,4,4,2,4,2,3
220990235323241.0,2021/22,2,1,0,1,0,0,3,0,0,3,1,3
220990235324561.0,2021/22,1,0,0,1,0,0,4,0,0,0,0,4
220990235325221.0,2021/22,4,0,0,1,0,0,2,0,0,0,1,3
220990235325301.0,2021/22,4,1,1,1,0,0,3,7,0,3,1,3
220990235325302.0,2021/22,5,0,0,1,1,1,3,1,0,3,1,3
220990235326471.0,2021/22,3,1,0,1,0,0,3,1,1,2,0,4
220990235326622.0,2021/22,0,0,5,1,0,0,3,0,0,7,0,4
220990235326624.0,2021/22,4,1,5,1,0,0,3,1,0,2,2,4
220990235327121.0,2021/22,1,0,0,0,0,0,5,0,0,3,1,3
220990235327122.0,2021/22,1,1,0,1,1,0,5,7,0,3,1,3
220990235327381.0,2021/22,1,1,0,1,0,0,4,0,0,0,0,3
220990235327871.0,2021/22,4,1,0,1,0,1,4,0,0,0,1,1
220990235328031.0,2021/22,3,0,0,1,0,0,2,0,0,0,0,4
220990235328291.0,2021/22,5,0,1,1,0,0,3,0,0,3,0,3
220990235328292.0,2021/22,5,1,0,1,0,0,3,1,0,3,0,3
220990245328691.0,2021/22,2,1,1,1,0,0,3,0,0,0,1,3
220990245329841.0,2021/22,1,1,0,1,0,0,5,0,0,3,1,3
220990245329921.0,2021/22,2,1,1,1,0,0,5,1,1,4,0,2
220990245329922.0,2021/22,2,0,1,1,0,0,5,0,1,4,0,2
220990245331071.0,2021/22,2,0,1,1,0,1,5,0,0,3,0,3
220990245331561.0,2021/22,1,1,0,1,1,1,2,0,1,2,0,1
220990245331562.0,2021/22,1,0,0,1,3,2,2,2,2,2,1,1
220990245331641.0,2021/22,3,0,0,1,0,0,3,0,1,4,0,4
220990245332481.0,2021/22,2,1,1,1,0,0,7,0,2,4,0,3
220990245332551.0,2021/22,5,1,0,1,1,0,8,3,0,3,1,3
220990245332552.0,2021/22,5,0,0,1,0,0,8,3,0,3,1,3
220990245334952.0,2021/22,2,0,0,1,0,0,6,0,2,4,0,3
220990245335371.0,2021/22,2,1,1,1,0,0,5,0,0,3,1,4
220990245335372.0,2021/22,2,0,0,1,0,0,5,0,0,3,1,3
220990245335781.0,2021/22,6,0,0,1,0,4,8,3,0,3,0,4
220990245335861.0,2021/22,3,0,0,1,0,1,7,0,0,0,2,1
220990245336511.0,2021/22,0,0,1,1,0,3,5,6,0,1,0,4
220990245336851.0,2021/22,2,1,1,1,0,0,7,0,1,2,0,4
220990245337191.0,2021/22,4,0,0,1,0,0,9,3,0,5,0,4
220990245337501.0,2021/22,4,0,0,1,0,0,9,0,0,0,1,4
220990245337761.0,2021/22,4,0,0,1,0,0,7,3,0,0,0,1
220990245339251.0,2021/22,4,1,0,1,0,3,9,4,0,5,1,3
220990245339252.0,2021/22,4,0,0,1,2,3,9,0,0,5,0,3
220990245339661.0,2021/22,5,1,0,1,5,0,7,3,0,5,2,3
220990245340971.0,2021/22,2,0,0,1,0,0,9,0,1,4,0,4
220990245341131.0,2021/22,3,0,1,1,0,0,8,0,0,0,0,4
220990245341132.0,2021/22,3,1,1,1,0,0,8,1,0,3,0,0
220990245341471.0,2021/22,1,1,6,1,0,0,4,1,1,4,2,1
220990255343101.0,2021/22,2,1,1,0,0,1,3,1,1,4,1,3
220990255345672.0,2021/22,4,1,0,1,5,2,1,5,0,8,1,1
220990255347241.0,2021/22,2,0,1,1,0,0,2,0,0,0,4,3
220990255347242.0,2021/22,2,0,1,1,0,0,2,0,0,0,2,3
220990255347571.0,2021/22,3,1,0,1,1,0,3,0,0,0,2,4
220990255347811.0,2021/22,2,1,2,1,0,0,2,0,1,7,0,3
220990255347812.0,2021/22,2,1,2,1,0,0,2,0,1,7,1,3
220990255348231.0,2021/22,1,1,0,1,0,3,1,0,1,4,1,3
220990255348311.0,2021/22,0,0,2,1,0,3,1,6,1,7,0,1
220990255349142.0,2021/22,5,0,0,1,0,0,4,3,0,0,1,3
220990255349711.0,2021/22,1,0,0,1,0,0,2,0,0,0,0,0
220990255350101.0,2021/22,2,1,2,0,2,1,4,0,1,4,1,3
220990255351272.0,2021/22,3,1,1,1,0,0,4,0,0,3,1,1
220990255351761.0,2021/22,3,0,0,1,0,1,1,0,0,3,2,2
220990255355071.0,2021/22,1,1,0,1,0,0,2,0,0,3,0,4
220990255355072.0,2021/22,1,0,2,1,0,0,2,0,0,3,0,4
220990265356391.0,2021/22,2,0,2,1,0,0,3,0,1,4,0,4
220990265356392.0,2021/22,1,1,0,1,0,0,3,0,1,4,1,4
220990265356471.0,2021/22,2,0,0,1,0,0,7,0,1,4,2,4
220990265356472.0,2021/22,2,1,0,1,0,0,7,0,1,4,1,4
220990265356541.0,2021/22,4,1,0,1,0,0,8,0,0,0,0,4
220990265356621.0,2021/22,3,0,0,1,1,0,6,0,1,4,1,1
220990265356622.0,2021/22,3,1,0,1,0,0,6,1,1,4,3,3
220990265356881.0,2021/22,4,1,4,1,0,0,9,0,0,0,0,3
220990265357121.0,2021/22,2,1,1,1,0,0,7,4,2,4,2,3
220990265357122.0,2021/22,2,0,6,1,3,1,7,1,2,4,1,3
220990265358372.0,2021/22,5,0,0,0,1,3,2,3,0,0,1,3
220990265358781.0,2021/22,0,0,2,0,4,3,1,7,0,0,0,3
220990265358782.0,2021/22,3,1,2,1,1,0,1,1,0,0,0,4
220990265361242.0,2021/22,5,0,4,1,0,0,6,1,1,8,0,2
220990265361571.0,2021/22,0,0,2,1,0,1,6,0,3,7,0,3
220990265362491.0,2021/22,0,1,6,1,1,3,5,6,1,8,2,3
220990265364541.0,2021/22,3,0,2,1,0,2,7,0,0,5,4,4
220990265364542.0,2021/22,3,1,2,1,0,2,7,1,0,5,4,4
220990265365041.0,2021/22,2,0,2,1,0,0,2,0,2,4,0,2
220990265365121.0,2021/22,0,0,2,1,2,3,7,6,2,7,0,4
220990265366451.0,2021/22,3,1,0,1,0,0,5,1,1,4,3,4
220990265366452.0,2021/22,3,0,0,1,0,0,5,0,1,4,1,1
220990265367362.0,2021/22,5,1,2,0,5,1,2,3,0,0,2,1
220990265367441.0,2021/22,1,0,0,1,0,0,2,0,0,7,1,2
220990265367442.0,2021/22,4,1,0,0,0,0,2,5,0,2,3,3
220990265367931.0,2021/22,5,0,0,0,0,2,3,1,2,4,3,4
220990265367932.0,2021/22,4,1,0,0,1,0,3,5,2,4,4,4
220990265368191.0,2021/22,2,0,0,1,0,0,6,0,2,4,0,4
220990265368192.0,2021/22,2,1,0,1,0,0,6,1,2,4,1,4
220990265368271.0,2021/22,5,0,0,1,0,0,9,3,0,5,0,4
220990265368501.0,2021/22,2,0,3,1,0,0,9,0,2,4,1,4
220990275371961.0,2021/22,2,1,4,1,0,0,9,0,0,0,1,3
220990275372611.0,2021/22,4,0,0,1,0,0,4,1,0,2,2,4
220990275372791.0,2021/22,3,0,1,1,0,0,8,0,0,2,0,4
220990275372792.0,2021/22,1,0,1,1,0,0,8,0,0,1,0,1
220990275372871.0,2021/22,3,1,0,1,0,0,9,0,0,0,0,3
220990275372951.0,2021/22,5,1,0,1,0,0,8,3,0,3,0,3
220990275375502.0,2021/22,3,0,0,1,0,0,9,0,2,4,0,2
220990275375681.0,2021/22,3,1,0,1,1,0,6,1,0,0,2,3
220990275375762.0,2021/22,2,1,2,1,1,0,4,4,2,4,0,4
220990275376421.0,2021/22,2,0,2,1,1,0,9,0,0,7,1,1
220990275376422.0,2021/22,6,1,2,1,3,4,9,3,0,2,2,2
220990275377171.0,2021/22,1,1,2,0,0,0,9,0,0,7,0,1
220990275377172.0,2021/22,4,0,2,1,0,0,9,0,0,5,0,0
220990275377411.0,2021/22,4,0,0,1,0,0,5,1,0,0,2,2
220990275378161.0,2021/22,2,1,2,1,0,0,8,4,2,4,2,3
220990275379071.0,2021/22,3,0,0,1,5,1,4,0,1,2,0,1
220990275379491.0,2021/22,3,1,0,1,0,0,9,0,0,0,2,4
220990275380381.0,2021/22,4,0,5,0,1,1,6,1,0,3,1,3
220990275380382.0,2021/22,4,1,0,0,0,0,6,0,0,3,2,4
220990275380461.0,2021/22,5,1,0,0,0,0,9,3,0,0,0,4
220990275381031.0,2021/22,6,1,0,0,0,4,9,3,0,0,0,4
220990275383011.0,2021/22,5,0,0,1,2,0,9,3,0,3,0,2
220990275383012.0,2021/22,5,1,0,1,1,1,9,3,0,3,1,3
220990275383352.0,2021/22,5,1,0,1,0,0,8,3,0,3,1,4
220990275383432.0,2021/22,5,1,3,1,0,0,5,3,0,0,0,3
220990275383501.0,2021/22,3,0,0,1,5,0,6,0,1,4,1,1
220990285384411.0,2021/22,1,0,0,1,0,0,3,0,0,3,0,3
220990285384412.0,2021/22,1,1,1,1,0,0,3,0,0,3,1,1
220990285385081.0,2021/22,1,1,0,1,0,0,2,0,0,0,0,4
220990285386071.0,2021/22,0,1,2,0,1,3,2,6,0,1,1,3
220990285386641.0,2021/22,0,1,3,1,0,0,2,2,0,1,1,4
220990285386642.0,2021/22,4,0,5,1,0,0,2,0,0,5,1,4
220990285386801.0,2021/22,1,0,6,1,0,0,2,0,1,2,0,3
220990285387141.0,2021/22,0,1,6,1,2,3,2,6,3,7,0,4
220990285388051.0,2021/22,2,0,0,1,0,0,2,0,1,2,1,3
220990285388391.0,2021/22,2,1,0,1,0,1,4,0,2,4,2,1
220990285388471.0,2021/22,2,0,1,1,0,0,2,0,0,0,1,3
220990285388541.0,2021/22,2,1,1,1,0,0,1,0,1,4,0,3
220990285389201.0,2021/22,3,1,3,1,0,0,1,2,2,2,1,2
220990285389202.0,2021/22,0,0,3,1,0,0,1,0,2,8,0,2
220990285389381.0,2021/22,2,0,1,1,0,0,2,0,0,3,0,4
220990285389791.0,2021/22,2,0,1,1,0,0,2,0,0,0,1,2
220990285389871.0,2021/22,5,1,0,1,0,0,3,3,0,0,2,4
220990285389951.0,2021/22,0,1,6,1,1,3,5,6,0,7,2,1
220990285389952.0,2021/22,2,1,6,1,5,1,5,0,0,5,2,2
220990285390842.0,2021/22,5,1,3,0,1,0,2,3,0,0,1,4
220990285391001.0,2021/22,1,1,0,1,0,0,2,7,1,4,1,3
220990285391002.0,2021/22,2,0,0,1,0,0,2,0,1,4,0,3
220990285391261.0,2021/22,2,0,0,1,0,1,1,0,2,4,1,3
220990285393321.0,2021/22,1,0,0,1,0,0,2,0,0,3,0,3
220990285393401.0,2021/22,2,0,5,1,0,0,3,0,2,4,0,4
220990285393402.0,2021/22,2,1,0,1,0,0,3,0,2,4,0,2
220990285394071.0,2021/22,3,1,0,1,0,0,2,0,0,3,0,3
220990285394072.0,2021/22,3,0,0,1,0,0,2,0,0,3,2,3
220990285394641.0,2021/22,3,0,0,1,0,0,1,3,0,0,2,3
220990285394722.0,2021/22,4,0,3,1,0,3,2,6,0,5,0,3
220990285394801.0,2021/22,5,0,3,1,0,0,2,3,0,2,1,4
220990285394802.0,2021/22,5,0,3,1,0,0,2,3,0,2,1,4
220990285394981.0,2021/22,3,0,0,1,0,0,1,0,1,4,0,3
220990285396961.0,2021/22,2,1,1,1,0,1,3,0,0,0,1,4
220990285397791.0,2021/22,2,1,0,0,5,1,1,4,2,4,4,3
220990285397792.0,2021/22,2,0,0,1,2,2,1,0,2,4,0,0
220990285398451.0,2021/22,1,1,0,1,0,0,6,0,0,0,2,3
220990285398521.0,2021/22,1,0,0,1,0,0,5,0,0,0,0,4
220990285399101.0,2021/22,3,1,1,1,0,0,1,0,0,0,1,4
220990285399281.0,2021/22,1,1,3,1,0,0,1,0,0,0,0,4
220990285400331.0,2021/22,1,0,0,1,0,0,1,0,0,3,0,4
220990285400821.0,2021/22,1,0,0,1,0,0,1,0,0,3,1,3
220990285401081.0,2021/22,3,1,0,1,1,0,3,0,0,0,1,3
220990285401992.0,2021/22,4,0,0,1,0,1,7,1,0,3,0,2
220990285402491.0,2021/22,2,1,0,1,0,0,2,0,0,0,1,3
220990285402721.0,2021/22,1,0,1,1,0,0,3,0,0,3,1,4
220990295405031.0,2021/22,4,0,0,1,0,0,6,3,0,5,1,4
220990295405032.0,2021/22,4,1,0,1,0,0,6,3,0,5,1,4
220990295405111.0,2021/22,3,1,0,1,1,1,6,0,2,4,0,4
220990295405112.0,2021/22,3,0,0,1,0,1,6,0,2,4,1,4
220990295405371.0,2021/22,6,0,0,1,0,4,9,3,0,3,0,2
220990295405451.0,2021/22,1,0,5,1,0,0,9,0,0,3,0,3
220990295405601.0,2021/22,1,1,0,1,0,0,8,0,1,4,2,3
220990295405602.0,2021/22,1,0,0,1,1,1,8,0,1,4,3,2
220990295406851.0,2021/22,2,1,0,1,0,0,7,0,1,4,0,3
220990295406852.0,2021/22,2,0,0,1,0,0,7,0,1,4,1,3
220990295407011.0,2021/22,4,0,1,1,1,0,7,0,0,3,1,4
220990295407351.0,2021/22,3,1,3,1,0,2,2,0,0,0,0,3
220990295407431.0,2021/22,1,1,0,1,5,2,4,4,3,4,2,3
220990295407841.0,2021/22,4,1,0,1,0,0,9,1,0,5,2,3
220990295408751.0,2021/22,1,1,0,1,2,2,4,4,3,2,2,3
220990295409091.0,2021/22,4,0,0,1,1,1,7,0,0,3,0,3
220990295409821.0,2021/22,4,0,0,1,2,1,7,0,0,3,1,3
220990295409822.0,2021/22,3,1,0,1,2,0,7,0,0,3,2,3
220990295410061.0,2021/22,2,1,2,1,0,0,6,1,3,2,1,3
220990295411131.0,2021/22,4,0,0,1,1,1,2,3,0,0,2,2
220990295411211.0,2021/22,5,0,4,1,5,2,2,3,0,3,1,3
220990295411212.0,2021/22,4,1,4,1,4,2,2,5,0,3,1,3
220990295412462.0,2021/22,3,1,0,1,0,0,9,3,1,2,0,3
220990295412951.0,2021/22,5,1,0,1,0,1,9,3,0,5,0,4
220990295413031.0,2021/22,3,0,0,1,0,0,6,0,0,5,0,4
220990295413032.0,2021/22,3,1,0,1,2,0,6,0,0,5,1,4
220990295414021.0,2021/22,5,0,0,1,1,0,5,3,0,0,2,3
220990305414901.0,2021/22,6,1,0,0,0,4,2,3,0,0,0,3
220990305415161.0,2021/22,5,1,0,0,0,0,1,3,0,0,4,4
220990305415651.0,2021/22,1,1,5,1,0,0,3,0,0,3,1,4
220990305417061.0,2021/22,1,1,1,1,0,1,2,0,0,0,0,3
220990305417062.0,2021/22,1,1,1,1,0,0,2,0,0,3,1,1
220990305417141.0,2021/22,4,1,0,1,0,0,2,0,0,0,1,4
220990305417302.0,2021/22,1,0,2,1,3,2,2,1,2,4,0,4
220990305417711.0,2021/22,1,1,2,1,0,0,2,0,0,1,2,1
220990305417712.0,2021/22,1,1,1,1,0,0,2,0,0,1,1,1
220990305418211.0,2021/22,1,1,1,1,0,2,3,2,0,3,0,3
220990305418212.0,2021/22,1,0,1,1,0,0,3,0,0,3,2,3
220990305418391.0,2021/22,3,0,0,1,1,0,2,0,1,4,0,4
220990305418471.0,2021/22,1,1,0,1,0,0,3,0,0,1,1,4
220990305418472.0,2021/22,1,0,0,1,0,0,3,0,0,1,3,3
220990305419382.0,2021/22,1,1,1,1,0,0,6,0,0,3,1,3
