Age9,Educ6,Eth7,Gend3,HHLiv12,IMD10,NSSEC5,WorkStat10,MEMS7_ALL,Motiva_POP,motivd_POP,inclus_a,comm1,happy,lifesat,lone,worthw,LOG_MEMS7_ALL,active,labels_2d,labels_6d,labels_10d
3.0,5.0,3.0,2.0,1.0,2.0,1.0,3.0,75.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,5.0,4.330733340286331,False,3,3,3
4.0,1.0,3.0,1.0,10.0,4.0,1.0,2.0,715.0,2.0,4.0,3.0,3.0,8.0,7.0,4.0,7.0,6.573680166960646,True,0,0,0
6.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,415.0,1.0,4.0,3.0,2.0,8.0,9.0,4.0,9.0,6.030685260261263,True,3,3,3
2.0,1.0,6.0,1.0,2.0,6.0,4.0,8.0,105.0,3.0,4.0,2.0,3.0,4.0,8.0,4.0,7.0,4.663439094112067,False,0,0,0
5.0,1.0,6.0,2.0,3.0,4.0,1.0,1.0,1850.0,1.0,5.0,1.0,3.0,8.0,9.0,3.0,8.0,7.523481312573497,True,2,2,2
3.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,2450.0,2.0,4.0,1.0,3.0,7.0,6.0,4.0,7.0,7.804251383528112,True,0,0,0
3.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,600.0,3.0,3.0,2.0,3.0,8.0,8.0,2.0,8.0,6.398594934535208,True,2,2,2
5.0,1.0,5.0,2.0,7.0,8.0,1.0,6.0,360.0,2.0,3.0,1.0,4.0,10.0,9.0,3.0,9.0,5.8888779583328805,True,3,3,3
7.0,1.0,1.0,2.0,1.0,8.0,1.0,5.0,180.0,2.0,5.0,2.0,2.0,6.0,6.0,1.0,7.0,5.198497031265826,True,3,3,3
2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,375.0,2.0,5.0,1.0,3.0,9.0,8.0,3.0,6.0,5.929589143389895,True,0,0,0
4.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,1045.0,1.0,5.0,3.0,4.0,6.0,6.0,3.0,6.0,6.952728644624869,True,0,0,0
5.0,1.0,1.0,1.0,5.0,10.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,8.0,8.0,2.0,8.0,0.0,False,0,0,0
6.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,8.0,8.0,4.0,8.0,0.0,False,0,0,0
4.0,1.0,3.0,1.0,6.0,5.0,1.0,1.0,120.0,2.0,2.0,2.0,4.0,8.0,8.0,4.0,8.0,4.795790545596741,False,0,0,0
4.0,1.0,3.0,2.0,11.0,3.0,1.0,2.0,315.0,2.0,5.0,3.0,3.0,7.0,7.0,4.0,8.0,5.755742213586912,True,3,3,3
5.0,1.0,2.0,1.0,6.0,2.0,2.0,1.0,510.5,2.0,4.0,2.0,2.0,7.0,6.0,2.0,7.0,6.2373475853916815,True,0,0,0
5.0,2.0,3.0,1.0,1.0,5.0,2.0,7.0,15.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,5.0,2.772588722239781,False,0,0,0
6.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,310.0,2.0,4.0,3.0,3.0,9.0,9.0,5.0,8.0,5.739792912179234,True,0,0,0
6.0,1.0,4.0,2.0,7.0,3.0,1.0,1.0,420.0,2.0,4.0,3.0,3.0,10.0,10.0,5.0,10.0,6.042632833682381,True,2,2,2
2.0,1.0,7.0,1.0,10.0,4.0,4.0,8.0,0.0,1.0,5.0,3.0,2.0,8.0,7.0,2.0,6.0,0.0,False,0,0,0
5.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,1880.0,2.0,1.0,4.0,2.0,10.0,10.0,5.0,9.0,7.53955882930103,True,2,2,2
6.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,510.0,2.0,4.0,3.0,2.0,10.0,8.0,5.0,10.0,6.236369590203704,True,3,3,3
6.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1920.0,2.0,4.0,2.0,4.0,7.0,7.0,4.0,7.0,7.560601162768557,True,2,2,2
7.0,6.0,1.0,1.0,7.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,5.0,5.0,6.0,5.0,7.0,0.0,False,0,0,0
6.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,0.0,1.0,5.0,1.0,2.0,8.0,8.0,5.0,10.0,0.0,False,3,3,3
4.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,2070.0,1.0,4.0,2.0,3.0,9.0,9.0,5.0,9.0,7.635786861395585,True,0,0,0
5.0,1.0,2.0,1.0,7.0,7.0,1.0,1.0,690.0,2.0,5.0,2.0,4.0,9.0,9.0,5.0,9.0,6.53813982376767,True,0,0,0
4.0,1.0,2.0,1.0,3.0,7.0,1.0,1.0,495.0,1.0,4.0,3.0,3.0,9.0,8.0,4.0,9.0,6.206575926724928,True,0,0,0
7.0,1.0,1.0,1.0,5.0,10.0,1.0,5.0,4650.0,1.0,5.0,1.0,4.0,9.0,9.0,4.0,9.0,8.444837529224097,True,0,0,0
5.0,1.0,5.0,1.0,6.0,6.0,3.0,2.0,952.5,2.0,4.0,2.0,2.0,5.0,6.0,1.0,7.0,6.860139425040474,True,0,0,0
3.0,1.0,1.0,1.0,5.0,6.0,1.0,2.0,2190.0,1.0,4.0,3.0,2.0,8.0,6.0,4.0,8.0,7.692113339595466,True,0,0,0
5.0,1.0,3.0,1.0,7.0,6.0,2.0,1.0,60.0,1.0,3.0,3.0,3.0,10.0,10.0,5.0,10.0,4.110873864173311,False,0,0,0
2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,600.0,3.0,5.0,1.0,5.0,10.0,9.0,2.0,10.0,6.398594934535208,True,0,0,0
5.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,3245.0,2.0,4.0,4.0,3.0,5.0,6.0,1.0,6.0,8.085178748074537,True,3,3,3
3.0,3.0,1.0,1.0,6.0,7.0,2.0,1.0,1200.0,2.0,5.0,2.0,3.0,9.0,9.0,3.0,7.0,7.0909098220799835,True,0,0,0
7.0,1.0,1.0,2.0,5.0,10.0,2.0,5.0,120.0,2.0,4.0,3.0,4.0,7.0,7.0,3.0,8.0,4.795790545596741,False,3,3,3
5.0,1.0,5.0,2.0,6.0,8.0,1.0,6.0,405.0,1.0,3.0,1.0,3.0,8.0,8.0,4.0,7.0,6.0063531596017325,True,3,3,3
5.0,1.0,3.0,1.0,1.0,10.0,1.0,1.0,0.0,3.0,5.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,False,0,0,0
4.0,1.0,1.0,2.0,6.0,10.0,1.0,2.0,600.0,3.0,5.0,3.0,4.0,8.0,8.0,5.0,9.0,6.398594934535208,True,3,3,3
2.0,3.0,1.0,2.0,9.0,2.0,4.0,8.0,1680.0,1.0,4.0,2.0,2.0,4.0,4.0,3.0,0.0,7.427144133408616,True,3,3,3
3.0,6.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,3.0,0.0,False,0,0,0
5.0,1.0,5.0,1.0,6.0,7.0,1.0,1.0,60.0,2.0,4.0,2.0,4.0,8.0,8.0,4.0,8.0,4.110873864173311,False,0,0,0
4.0,1.0,3.0,2.0,6.0,7.0,4.0,6.0,0.0,1.0,4.0,1.0,3.0,10.0,8.0,3.0,6.0,0.0,False,3,3,3
4.0,1.0,3.0,1.0,6.0,7.0,1.0,1.0,1220.0,2.0,3.0,2.0,3.0,7.0,7.0,2.0,6.0,7.107425474110705,True,0,0,0
5.0,1.0,2.0,2.0,6.0,6.0,1.0,2.0,1051.25,2.0,5.0,2.0,3.0,8.0,6.0,4.0,10.0,6.95868600765068,True,3,3,3
7.0,1.0,1.0,1.0,5.0,9.0,1.0,5.0,240.0,3.0,5.0,3.0,3.0,10.0,10.0,5.0,9.0,5.484796933490655,True,0,0,0
7.0,2.0,1.0,2.0,5.0,9.0,1.0,5.0,0.0,3.0,5.0,2.0,3.0,9.0,9.0,5.0,10.0,0.0,False,3,3,3
4.0,1.0,5.0,1.0,6.0,5.0,1.0,1.0,120.0,1.0,5.0,1.0,3.0,7.0,8.0,4.0,7.0,4.795790545596741,False,0,0,0
7.0,2.0,1.0,2.0,1.0,8.0,1.0,2.0,592.5,1.0,4.0,1.0,4.0,9.0,8.0,3.0,9.0,6.386037214049723,True,3,3,3
4.0,3.0,7.0,1.0,12.0,4.0,1.0,2.0,0.0,1.0,1.0,5.0,4.0,0.0,10.0,5.0,5.0,0.0,False,0,0,0
2.0,1.0,3.0,1.0,1.0,4.0,4.0,8.0,0.0,3.0,3.0,2.0,4.0,6.0,6.0,4.0,6.0,0.0,False,0,0,0
7.0,2.0,3.0,1.0,5.0,5.0,1.0,5.0,660.0,2.0,4.0,2.0,3.0,8.0,8.0,3.0,8.0,6.493753839851686,True,0,0,0
4.0,2.0,3.0,2.0,6.0,8.0,3.0,4.0,3270.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,6.0,8.092851027538384,True,3,3,3
6.0,1.0,3.0,2.0,7.0,6.0,2.0,2.0,1875.0,1.0,4.0,2.0,3.0,10.0,10.0,5.0,10.0,7.53689712956617,True,3,3,3
3.0,1.0,3.0,2.0,6.0,5.0,1.0,10.0,0.0,2.0,1.0,3.0,3.0,9.0,10.0,4.0,9.0,0.0,False,3,3,3
2.0,5.0,3.0,1.0,1.0,3.0,2.0,2.0,135.0,2.0,4.0,2.0,4.0,8.0,9.0,2.0,10.0,4.912654885736052,False,0,0,0
7.0,1.0,2.0,2.0,10.0,3.0,1.0,10.0,60.0,3.0,5.0,4.0,4.0,6.0,7.0,3.0,10.0,4.110873864173311,False,3,3,3
4.0,1.0,3.0,2.0,6.0,7.0,1.0,1.0,0.0,4.0,4.0,4.0,2.0,8.0,8.0,3.0,7.0,0.0,False,2,2,2
3.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,150.0,1.0,4.0,2.0,4.0,9.0,8.0,4.0,10.0,5.017279836814924,True,0,0,0
7.0,1.0,1.0,1.0,5.0,7.0,1.0,5.0,0.0,2.0,4.0,2.0,3.0,7.0,8.0,5.0,7.0,0.0,False,0,0,0
6.0,6.0,4.0,1.0,5.0,5.0,2.0,1.0,225.0,2.0,4.0,2.0,3.0,8.0,8.0,5.0,8.0,5.420534999272286,True,0,0,0
5.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,1388.0,1.0,3.0,2.0,4.0,7.0,8.0,4.0,7.0,7.236339342754344,True,0,0,0
6.0,1.0,1.0,2.0,7.0,9.0,1.0,2.0,1125.0,1.0,4.0,2.0,3.0,9.0,9.0,5.0,10.0,7.026426808699636,True,3,3,3
3.0,1.0,1.0,2.0,10.0,9.0,4.0,8.0,270.0,1.0,4.0,1.0,3.0,10.0,8.0,4.0,9.0,5.602118820879701,True,3,3,3
4.0,1.0,1.0,1.0,6.0,10.0,1.0,1.0,1267.5,1.0,4.0,2.0,3.0,6.0,6.0,3.0,7.0,7.145590379039336,True,0,0,0
5.0,1.0,1.0,2.0,5.0,8.0,1.0,1.0,930.0,3.0,1.0,1.0,5.0,8.0,5.0,1.0,0.0,6.836259277277067,True,1,1,1
5.0,2.0,1.0,1.0,5.0,8.0,2.0,1.0,45.0,1.0,3.0,1.0,5.0,5.0,7.0,3.0,5.0,3.828641396489095,False,0,0,0
6.0,2.0,1.0,2.0,1.0,8.0,1.0,5.0,375.0,1.0,3.0,2.0,4.0,10.0,8.0,3.0,8.0,5.929589143389895,True,3,3,3
5.0,1.0,1.0,1.0,5.0,8.0,2.0,1.0,4417.5,3.0,4.0,2.0,4.0,10.0,10.0,5.0,10.0,8.393555550958059,True,0,0,0
4.0,1.0,1.0,2.0,6.0,8.0,1.0,1.0,1860.0,2.0,3.0,2.0,3.0,4.0,5.0,3.0,5.0,7.528869256642251,True,1,1,1
6.0,1.0,1.0,2.0,1.0,10.0,1.0,2.0,465.0,1.0,5.0,2.0,3.0,8.0,8.0,3.0,7.0,6.144185634125646,True,3,3,3
7.0,3.0,1.0,2.0,8.0,10.0,1.0,5.0,1033.0,1.0,3.0,2.0,3.0,8.0,8.0,4.0,9.0,6.9411900550683745,True,3,3,3
7.0,3.0,1.0,1.0,1.0,8.0,2.0,5.0,7440.0,1.0,4.0,1.0,4.0,10.0,9.0,2.0,9.0,8.914760527397261,True,0,0,0
5.0,1.0,3.0,1.0,6.0,9.0,1.0,1.0,480.0,2.0,4.0,2.0,4.0,8.0,9.0,4.0,8.0,6.175867270105761,True,0,0,0
7.0,2.0,1.0,2.0,5.0,8.0,1.0,2.0,15.0,2.0,4.0,3.0,2.0,9.0,8.0,5.0,9.0,2.772588722239781,False,3,3,3
4.0,1.0,1.0,2.0,6.0,1.0,3.0,1.0,630.0,3.0,4.0,2.0,4.0,8.0,7.0,5.0,6.0,6.447305862541213,True,1,1,1
3.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,555.0,2.0,4.0,2.0,4.0,7.0,7.0,3.0,6.0,6.320768294250582,True,0,0,0
4.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,940.0,1.0,5.0,2.0,3.0,9.0,7.0,3.0,7.0,6.846943139585379,True,0,0,0
4.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,480.0,2.0,4.0,2.0,4.0,8.0,8.0,4.0,7.0,6.175867270105761,True,3,3,3
4.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,240.0,1.0,5.0,3.0,4.0,7.0,7.0,4.0,8.0,5.484796933490655,True,2,2,2
5.0,1.0,2.0,2.0,1.0,9.0,1.0,1.0,900.0,1.0,5.0,3.0,4.0,7.0,9.0,4.0,8.0,6.803505257608338,True,2,2,2
2.0,2.0,1.0,2.0,10.0,7.0,4.0,8.0,2335.0,1.0,4.0,2.0,3.0,8.0,8.0,3.0,8.0,7.756195343948118,True,3,3,3
5.0,1.0,3.0,2.0,6.0,6.0,2.0,2.0,872.5,1.0,2.0,1.0,3.0,7.0,7.0,3.0,7.0,6.772508129574112,True,3,3,3
6.0,1.0,1.0,2.0,6.0,6.0,1.0,2.0,600.0,3.0,3.0,2.0,3.0,4.0,5.0,2.0,5.0,6.398594934535208,True,3,3,3
5.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2445.0,1.0,4.0,1.0,3.0,8.0,8.0,3.0,8.0,7.802209316247118,True,1,1,1
3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,550.0,1.0,5.0,2.0,3.0,5.0,7.0,4.0,7.0,6.311734809152915,True,2,2,2
3.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,270.0,2.0,4.0,5.0,4.0,8.0,7.0,4.0,8.0,5.602118820879701,True,0,0,0
5.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1740.0,1.0,5.0,2.0,3.0,9.0,8.0,3.0,9.0,7.462214939768189,True,0,0,0
3.0,1.0,5.0,2.0,5.0,5.0,1.0,1.0,360.0,1.0,3.0,2.0,3.0,6.0,6.0,1.0,6.0,5.8888779583328805,True,2,2,2
7.0,1.0,1.0,1.0,7.0,8.0,2.0,5.0,367.5,3.0,3.0,3.0,3.0,9.0,9.0,4.0,9.0,5.909440711629391,True,0,0,0
7.0,5.0,1.0,1.0,11.0,8.0,1.0,5.0,962.0,3.0,2.0,3.0,3.0,6.0,6.0,3.0,8.0,6.870053411798126,True,0,0,0
5.0,1.0,3.0,1.0,6.0,8.0,1.0,1.0,0.0,1.0,5.0,1.0,5.0,3.0,3.0,5.0,3.0,0.0,False,0,0,0
3.0,1.0,3.0,1.0,7.0,2.0,1.0,1.0,120.0,1.0,4.0,2.0,4.0,3.0,6.0,2.0,2.0,4.795790545596741,False,0,0,0
6.0,2.0,1.0,2.0,4.0,8.0,1.0,3.0,1652.5,1.0,4.0,1.0,3.0,9.0,8.0,3.0,9.0,7.410649532421847,True,3,3,3
3.0,1.0,6.0,1.0,5.0,8.0,1.0,1.0,135.0,2.0,4.0,4.0,4.0,9.0,7.0,4.0,7.0,4.912654885736052,False,0,0,0
5.0,3.0,3.0,2.0,12.0,10.0,1.0,2.0,120.0,2.0,3.0,2.0,3.0,5.0,5.0,4.0,7.0,4.795790545596741,False,3,3,3
7.0,2.0,1.0,2.0,5.0,6.0,1.0,5.0,780.0,2.0,4.0,2.0,4.0,5.0,7.0,2.0,7.0,6.660575149839686,True,3,3,3
7.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,600.0,1.0,3.0,1.0,3.0,9.0,8.0,3.0,10.0,6.398594934535208,True,0,0,0
4.0,1.0,3.0,1.0,6.0,4.0,1.0,1.0,3100.0,1.0,1.0,1.0,5.0,10.0,10.0,4.0,10.0,8.03947991910045,True,0,0,0
4.0,2.0,3.0,1.0,6.0,4.0,1.0,2.0,0.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,0.0,False,0,0,0
4.0,1.0,5.0,2.0,6.0,9.0,1.0,1.0,370.0,2.0,5.0,3.0,3.0,6.0,5.0,5.0,8.0,5.916202062607435,True,2,2,2
3.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,555.0,1.0,4.0,2.0,3.0,7.0,7.0,3.0,7.0,6.320768294250582,True,0,0,0
4.0,1.0,2.0,2.0,6.0,3.0,1.0,10.0,0.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,6.0,0.0,False,3,3,3
4.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,1967.5,1.0,4.0,1.0,4.0,8.0,7.0,4.0,8.0,7.585027110383792,True,0,0,0
3.0,3.0,2.0,1.0,5.0,3.0,1.0,1.0,840.0,1.0,3.0,2.0,3.0,7.0,7.0,4.0,9.0,6.734591659972948,True,0,0,0
2.0,1.0,4.0,1.0,10.0,5.0,1.0,1.0,1620.0,1.0,4.0,1.0,2.0,5.0,5.0,4.0,5.0,7.390798521735676,True,0,0,0
6.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,960.0,2.0,4.0,3.0,2.0,8.0,8.0,3.0,9.0,6.8679744089702925,True,1,1,1
4.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,600.0,1.0,5.0,2.0,4.0,10.0,9.0,3.0,9.0,6.398594934535208,True,2,2,2
7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,196.0,1.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,5.2832037287379885,True,3,3,3
5.0,3.0,1.0,1.0,5.0,10.0,1.0,1.0,510.0,2.0,5.0,3.0,3.0,9.0,7.0,4.0,8.0,6.236369590203704,True,0,0,0
6.0,1.0,2.0,1.0,4.0,6.0,1.0,5.0,420.0,2.0,4.0,2.0,3.0,8.0,8.0,5.0,8.0,6.042632833682381,True,0,0,0
5.0,1.0,3.0,1.0,6.0,7.0,2.0,1.0,450.0,1.0,5.0,1.0,4.0,8.0,8.0,4.0,7.0,6.111467339502679,True,0,0,0
4.0,1.0,1.0,2.0,6.0,8.0,1.0,2.0,267.5,2.0,3.0,2.0,4.0,8.0,9.0,3.0,8.0,5.5928509139489195,True,3,3,3
5.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,195.0,1.0,3.0,2.0,3.0,6.0,6.0,4.0,8.0,5.278114659230517,True,0,0,0
2.0,3.0,1.0,2.0,10.0,9.0,4.0,8.0,982.5,3.0,2.0,2.0,4.0,7.0,7.0,2.0,9.0,6.8911176378291135,True,3,3,3
5.0,3.0,2.0,2.0,3.0,5.0,3.0,1.0,0.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,6.0,0.0,False,2,2,2
6.0,4.0,1.0,1.0,11.0,4.0,3.0,3.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,10.0,0.0,False,0,0,0
6.0,1.0,1.0,2.0,1.0,3.0,1.0,7.0,140.0,4.0,4.0,2.0,2.0,6.0,6.0,5.0,9.0,4.948759890378168,False,3,3,3
7.0,3.0,1.0,2.0,5.0,4.0,1.0,5.0,2790.0,1.0,3.0,1.0,2.0,9.0,9.0,4.0,9.0,7.934155233536322,True,3,3,3
3.0,1.0,1.0,2.0,5.0,7.0,1.0,1.0,2337.5,1.0,3.0,1.0,2.0,6.0,7.0,5.0,8.0,7.757264977165941,True,1,1,1
3.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,2310.0,1.0,5.0,4.0,3.0,10.0,9.0,4.0,8.0,7.745435610274381,True,2,2,2
6.0,1.0,1.0,1.0,1.0,8.0,1.0,5.0,1455.0,1.0,5.0,1.0,4.0,8.0,8.0,2.0,7.0,7.283448228756631,True,0,0,0
6.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,277.5,4.0,3.0,3.0,4.0,8.0,8.0,4.0,6.0,5.629418059367339,True,3,3,3
4.0,1.0,1.0,2.0,5.0,8.0,1.0,1.0,1040.0,1.0,5.0,2.0,4.0,6.0,7.0,3.0,6.0,6.947937068614969,True,1,1,1
4.0,1.0,6.0,2.0,5.0,7.0,1.0,1.0,2025.0,1.0,5.0,3.0,3.0,7.0,7.0,2.0,6.0,7.613818684808629,True,2,2,2
5.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2739.0,1.0,4.0,2.0,2.0,6.0,8.0,4.0,8.0,7.9157131993821155,True,0,0,0
3.0,1.0,3.0,2.0,11.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,5.0,0.0,False,2,2,2
6.0,1.0,1.0,1.0,5.0,6.0,1.0,5.0,870.0,2.0,4.0,2.0,4.0,6.0,6.0,4.0,6.0,6.769641976852503,True,0,0,0
6.0,1.0,1.0,2.0,7.0,5.0,1.0,1.0,315.0,1.0,4.0,3.0,4.0,7.0,8.0,5.0,8.0,5.755742213586912,True,1,1,1
4.0,1.0,5.0,1.0,6.0,6.0,1.0,1.0,195.0,2.0,4.0,2.0,3.0,8.0,6.0,3.0,8.0,5.278114659230517,True,0,0,0
4.0,5.0,2.0,2.0,5.0,2.0,2.0,10.0,300.0,2.0,4.0,3.0,3.0,10.0,10.0,2.0,10.0,5.707110264748875,True,3,3,3
5.0,5.0,4.0,1.0,2.0,6.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,7.0,7.0,3.0,8.0,0.0,False,0,0,0
3.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,933.75,1.0,4.0,4.0,2.0,5.0,6.0,3.0,6.0,6.840279113857223,True,1,1,1
5.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,5.0,3.0,2.0,3.0,3.0,1.0,5.0,0.0,False,2,2,2
6.0,1.0,1.0,2.0,6.0,5.0,1.0,2.0,1185.0,1.0,3.0,2.0,3.0,8.0,8.0,4.0,10.0,7.078341579557671,True,3,3,3
3.0,1.0,6.0,2.0,5.0,2.0,1.0,1.0,265.0,2.0,3.0,2.0,3.0,8.0,6.0,3.0,8.0,5.583496308781699,True,2,2,2
3.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,450.0,2.0,3.0,2.0,3.0,9.0,8.0,5.0,8.0,6.111467339502679,True,0,0,0
6.0,5.0,4.0,1.0,6.0,2.0,1.0,2.0,80.0,1.0,4.0,3.0,2.0,8.0,6.0,5.0,4.0,4.394449154672439,False,0,0,0
3.0,1.0,6.0,1.0,5.0,8.0,1.0,1.0,330.0,2.0,5.0,2.0,4.0,9.0,8.0,3.0,8.0,5.802118375377063,True,0,0,0
2.0,3.0,6.0,2.0,11.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,8.0,6.0,2.0,8.0,0.0,False,3,3,3
3.0,1.0,1.0,2.0,3.0,3.0,2.0,9.0,1980.0,1.0,5.0,2.0,3.0,7.0,6.0,3.0,8.0,7.591357046698551,True,3,3,3
3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,810.0,2.0,3.0,2.0,4.0,8.0,8.0,2.0,7.0,6.698268054115413,True,0,0,0
6.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,1335.0,2.0,5.0,2.0,1.0,8.0,8.0,3.0,9.0,7.197435354096591,True,0,0,0
7.0,2.0,1.0,1.0,7.0,4.0,1.0,1.0,450.0,3.0,3.0,3.0,4.0,5.0,3.0,1.0,5.0,6.111467339502679,True,0,0,0
3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,955.0,1.0,3.0,3.0,4.0,7.0,7.0,3.0,7.0,6.862757913051401,True,2,2,2
4.0,1.0,1.0,2.0,6.0,2.0,1.0,2.0,342.5,2.0,5.0,2.0,4.0,8.0,8.0,4.0,9.0,5.839187111662404,True,3,3,3
4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,240.0,2.0,3.0,2.0,2.0,6.0,6.0,2.0,6.0,5.484796933490655,True,0,0,0
4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1740.0,1.0,4.0,2.0,3.0,4.0,4.0,1.0,5.0,7.462214939768189,True,2,2,2
6.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,445.0,2.0,3.0,2.0,4.0,7.0,8.0,3.0,8.0,6.100318952020064,True,0,0,0
5.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,5850.0,1.0,5.0,1.0,4.0,10.0,9.0,4.0,10.0,8.674367865788236,True,0,0,0
5.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,8.0,8.0,4.0,8.0,0.0,False,0,0,0
3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1485.0,2.0,2.0,2.0,3.0,7.0,8.0,4.0,8.0,7.303843225277705,True,0,0,0
4.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,2092.5,1.0,4.0,2.0,4.0,9.0,8.0,4.0,7.0,7.646592585459198,True,0,0,0
3.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,2070.0,1.0,5.0,1.0,3.0,9.0,9.0,5.0,8.0,7.635786861395585,True,0,0,0
3.0,1.0,1.0,2.0,5.0,7.0,1.0,1.0,2010.0,1.0,4.0,2.0,4.0,8.0,7.0,4.0,10.0,7.606387389772652,True,1,1,1
3.0,1.0,2.0,2.0,5.0,7.0,2.0,1.0,0.0,2.0,5.0,1.0,3.0,9.0,8.0,3.0,8.0,0.0,False,2,2,2
4.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,765.0,1.0,5.0,1.0,3.0,8.0,8.0,5.0,10.0,6.641182169740591,True,0,0,0
6.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,16740.0,3.0,5.0,3.0,3.0,10.0,9.0,5.0,10.0,9.725616079415785,True,0,0,0
5.0,1.0,3.0,2.0,8.0,7.0,1.0,1.0,292.5,4.0,5.0,2.0,3.0,7.0,7.0,4.0,7.0,5.681877639268151,True,2,2,2
2.0,1.0,2.0,2.0,2.0,7.0,1.0,1.0,1885.0,1.0,4.0,4.0,4.0,8.0,7.0,2.0,6.0,7.542213463193403,True,2,2,2
2.0,1.0,2.0,2.0,2.0,7.0,4.0,3.0,150.0,3.0,3.0,2.0,3.0,10.0,9.0,3.0,9.0,5.017279836814924,True,3,3,3
2.0,2.0,5.0,1.0,2.0,7.0,4.0,8.0,3180.0,1.0,5.0,2.0,3.0,8.0,7.0,3.0,7.0,8.064950891749143,True,0,0,0
2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1085.0,2.0,4.0,1.0,3.0,7.0,8.0,2.0,10.0,6.990256500493881,True,1,1,1
5.0,1.0,2.0,1.0,6.0,5.0,1.0,1.0,450.0,2.0,2.0,1.0,4.0,7.0,8.0,4.0,7.0,6.111467339502679,True,0,0,0
5.0,1.0,2.0,2.0,6.0,5.0,1.0,1.0,1820.0,1.0,5.0,1.0,4.0,9.0,10.0,5.0,9.0,7.507141079727608,True,2,2,2
